CommonName,bID,GenBankID,OMV.Trial1,OMV.Trial2,OMV.Trial3,OMV.Trial4,OMV.Trial5,average.log.OMV,antilog.OMV.Trial1,antilog.OMV.Trial2,antilog.OMV.Trial3,antilog.OMV.Trial4,antilog.OMV.Trial5,average.antilog.omv,stdev.antilog
syd,b2793,947271,0.038761612,-0.037820531,NA,NA,NA,0.000470541,1.093356049,0.91659919,,,,1.004977619,0.124985974
yqcD,b2794,947270,0.033062785,-0.330484975,NA,NA,NA,-0.148711095,1.079102714,0.467213115,,,,0.773157915,0.432671285
ygdH,b2795,947266,-0.769890828,-1.368119154,NA,NA,NA,-1.069004991,0.169867061,0.042843096,,,,0.106355078,0.089819507
sdaC,b2796,947264,0.106407525,0.17012536,NA,NA,NA,0.138266443,1.277637131,1.479535397,,,,1.378586264,0.142763633
sdaB,b2797,947262,0.019103062,0.050321119,NA,NA,NA,0.034712091,1.04496817,1.122848386,,,,1.083908278,0.055069629
exo,b2798,947256,0.017217531,-0.293781419,NA,NA,NA,-0.138281944,1.040441175,0.508415264,,,,0.77442822,0.376199129
fucO,b2799,947273,0.045904187,-0.018784161,NA,NA,NA,0.013560013,1.111486487,0.957669903,,,,1.034578195,0.108764749
fucA,b2800,947282,0.045772162,0.056978818,NA,NA,NA,0.05137549,1.111148648,1.140194175,,,,1.125671411,0.020538289
fucP,b2801,947487,-0.310889797,-0.126864658,NA,NA,NA,-0.218877228,0.488776371,0.746681415,,,,0.617728893,0.182366405
fucI,b2802,946195,0.134336511,0.077209098,NA,NA,NA,0.105772805,1.3625,1.194563107,,,,1.278531554,0.118749316
fucK,b2803,946022,-0.080763377,0.173139445,NA,NA,NA,0.046188034,0.83030303,1.489839364,,,,1.160071197,0.466362614
fucU,b2804,945842,-0.39647527,0.050721293,NA,NA,NA,-0.172876989,0.401351352,1.123883494,,,,0.762617423,0.510907377
fucR,b2805,946905,0.002796326,0.001139668,NA,NA,NA,0.001967997,1.006459552,1.002627629,,,,1.00454359,0.002709579
ygdE,b2806,947283,-0.301673872,-0.222118414,NA,NA,NA,-0.261896143,0.499259259,0.599627561,,,,0.54944341,0.070971106
ygdD,b2807,947279,-0.306633873,-0.230426836,NA,NA,NA,-0.268530355,0.493589744,0.588265209,,,,0.540927476,0.066945663
gcvA,b2808,947278,-0.028452632,-0.204888591,NA,NA,NA,-0.116670612,0.936585367,0.623894862,,,,0.780240114,0.221105576
ygdI,b2809,947276,-0.197400691,0.068027003,NA,NA,NA,-0.064686844,0.63474503,1.169572109,,,,0.902158569,0.378179854
csdA,b2810,947275,-0.026509886,-0.319481984,NA,NA,NA,-0.172995935,0.940784414,0.479201331,,,,0.709992873,0.326388528
ygdK,b2811,947274,0,-0.32173432,NA,NA,NA,-0.16086716,1,0.476722533,,,,0.738361267,0.370013045
ygdL,b2812,947291,-0.134939149,0.13679827,NA,NA,NA,0.00092956,0.73292722,1.370245139,,,,1.051586179,0.450651822
mltA,b2813,944964,0.243169418,-0.020642694,NA,NA,NA,0.111263362,1.750529436,0.953580378,,,,1.352054907,0.563528083
amiC,b2817,947293,-0.326793815,0.010368929,NA,NA,NA,-0.158212443,0.47120098,1.024162639,,,,0.74768181,0.391002939
argA,b2818,947289,-0.08532247,-0.085083789,NA,NA,NA,-0.08520313,0.821632349,0.822084029,,,,0.821858189,0.000319386
recD,b2819,947287,-0.331412625,-0.062602224,NA,NA,NA,-0.197007425,0.466216216,0.865760517,,,,0.665988366,0.282520485
ptr,b2821,947284,0.052647453,-0.043396476,NA,NA,NA,0.004625489,1.128879153,0.904906117,,,,1.016892635,0.158372853
ppdC,b2823,945797,0,-0.189001175,NA,NA,NA,-0.094500588,1,0.647140865,,,,0.823570432,0.249509087
ygdB,b2824,944763,0.228700332,-0.02790515,NA,NA,NA,0.100397591,1.693169092,0.937766793,,,,1.315467942,0.534150088
ppdB,b2825,948985,0.058457765,0.035938884,NA,NA,NA,0.047198325,1.144083613,1.086272747,,,,1.11517818,0.040878455
ppdA,b2826,945393,0.067292531,0.011772993,NA,NA,NA,0.039532762,1.167595819,1.027479091,,,,1.097537455,0.099077488
ptsP,b2829,947301,0.115434953,0.35579723,NA,NA,NA,0.235616092,1.304472575,2.26880531,,,,1.786638943,0.681886216
nudH,b2830,947300,0.219483697,0.090273957,NA,NA,NA,0.154878827,1.65761511,1.231045081,,,,1.444330096,0.301630561
mutH,b2831,947299,-0.396968432,-0.112783791,NA,NA,NA,-0.254876112,0.400895857,0.771287351,,,,0.586091604,0.261906337
ygdQ,b2832,947295,-0.39896671,-0.083384273,NA,NA,NA,-0.241175492,0.39905549,0.825307377,,,,0.612181433,0.3014056
ygdR,b2833,947304,-0.174490467,-0.410723857,NA,NA,NA,-0.292607162,0.669128508,0.388397247,,,,0.528762877,0.198506978
tas,b2834,947306,-0.115017605,0.112131972,NA,NA,NA,-0.001442817,0.767330383,1.294589177,,,,1.03095978,0.372828269
ygeD,b2835,947317,0.16693697,0.235988699,NA,NA,NA,0.201462835,1.468713105,1.72182377,,,,1.595268437,0.178976268
aas,b2836,947315,-0.135202721,0.273820603,NA,NA,NA,0.069308941,0.732482543,1.878540675,,,,1.305511609,0.810385476
galR,b2837,947314,-0.050218412,0.320008981,NA,NA,NA,0.134895285,0.89080283,2.089339337,,,,1.490071083,0.847493292
lysA,b2838,947313,0.04991776,0.164453006,NA,NA,NA,0.107185383,1.121806004,1.460336721,,,,1.291071363,0.239377366
lysR,b2839,947311,0.142159572,0.143722613,NA,NA,NA,0.142941093,1.387265456,1.392267268,,,,1.389766362,0.003536815
ygeA,b2840,947348,-0.502928518,-0.00923561,NA,NA,NA,-0.256082064,0.314102564,0.978958744,,,,0.646530654,0.470124313
araE,b2841,947341,-0.015825142,0.168720726,NA,NA,NA,0.076447792,0.964217164,1.474757882,,,,1.219487523,0.361006804
kduD,b2842,947323,0.04312321,0.025809426,NA,NA,NA,0.034466318,1.104391893,1.061229774,,,,1.082810833,0.030520227
kduI,b2843,947319,0.079998976,0.004045143,NA,NA,NA,0.04202206,1.2022616,1.009357799,,,,1.105809699,0.136403586
yqeF,b2844,947324,-0.174497516,-0.091230061,NA,NA,NA,-0.132863789,0.669117647,0.810531577,,,,0.739824612,0.099994749
yqeG,b2845,945028,-0.191193812,-0.040504827,NA,NA,NA,-0.11584932,0.643881857,0.910951327,,,,0.777416592,0.188846633
yqeH,b2846,945263,0.045076091,0.045181432,NA,NA,NA,0.045128762,1.109369166,1.109638284,,,,1.109503725,0.000190295
yqeI,b2847,947327,0.23968787,0.151850113,NA,NA,NA,0.195768992,1.73655231,1.41856785,,,,1.57756008,0.224848968
yqeJ,b2848,947328,0.302244127,0.107798054,NA,NA,NA,0.205021091,2.005599104,1.28173444,,,,1.643666772,0.511849613
yqeK,b2849,947329,0.191355576,0.030840956,NA,NA,NA,0.111098266,1.553658538,1.073596176,,,,1.313627357,0.339455351
ygeF,b2850,946823,0.091244498,-0.011902405,NA,NA,NA,0.039671047,1.233799239,0.972965845,,,,1.103382542,0.184437062
ygeG,b2851,946986,0.652284915,-0.088242861,0.403743971,NA,NA,0.322595342,4.490398819,0.81612586,2.53363454,,,2.613386406,1.838434311
ygeH,b2852,946265,-0.821988497,0.095862257,-0.206211381,NA,NA,-0.310779207,0.150664697,1.246987951,0.621997471,,,0.673216706,0.549953386
ygeI,b2853,947336,-0.057274621,0.06275893,NA,NA,NA,0.002742155,0.876446435,1.155470681,,,,1.015958558,0.197299936
pbl,b2854,947338,-0.26840552,-0.178194147,NA,NA,NA,-0.223299834,0.539007093,0.663446417,,,,0.601226755,0.08799189
ygeK,b2855,947332,-0.026572173,-0.226360431,NA,NA,NA,-0.126466302,0.940649496,0.593799146,,,,0.767224321,0.245260234
ygeL,b2856,947332,-0.15063965,-0.156385384,NA,NA,NA,-0.153512517,0.706903855,0.697613082,,,,0.702258468,0.006569569
ygeM,b2857,947330,-0.049857161,-0.078993124,NA,NA,NA,-0.064425143,0.891544118,0.833694384,,,,0.862619251,0.040905939
ygeN,b2858,2847705,0.072538197,0.008598259,NA,NA,NA,0.040568228,1.181784248,1.019995508,,,,1.100889878,0.114401915
ygeO,b2859,947325,0.177415519,0.071835343,NA,NA,NA,0.124625431,1.504580812,1.179873218,,,,1.342227015,0.229602942
ygeP,b2862,947345,-0.294124373,0.075184909,NA,NA,NA,-0.109469732,0.508013937,1.189008362,,,,0.84851115,0.481535776
ygeQ,b2863,947344,0.192579731,-0.022939365,NA,NA,NA,0.084820183,1.558044046,0.948550888,,,,1.253297467,0.430976745
ygeR,b2865,947352,-0.084265225,-0.104013331,NA,NA,NA,-0.094139278,0.823634965,0.787021631,,,,0.805328298,0.025889537
xdhA,b2866,947116,-0.197779805,-0.070653451,NA,NA,NA,-0.134216628,0.634191176,0.849858356,,,,0.742024766,0.152499726
xdhB,b2867,947205,0.023228173,-0.10150345,NA,NA,NA,-0.039137639,1.054941004,0.791583166,,,,0.923262085,0.186222113
xdhC,b2868,945148,0.089984963,0.106269074,NA,NA,NA,0.098127019,1.230226175,1.277229892,,,,1.253728033,0.033236647
ygeV,b2869,947320,-0.028481474,0.045014089,NA,NA,NA,0.008266308,0.936523169,1.109210799,,,,1.022866984,0.122108594
ygeW,b2870,945826,0.142539751,-0.167563464,NA,NA,NA,-0.012511857,1.388480392,0.679886685,,,,1.034183538,0.501051415
ygeX,b2871,947012,-0.168296705,-0.259655276,NA,NA,NA,-0.213975991,0.678739767,0.549977249,,,,0.614358508,0.09104885
ygeY,b2872,947360,0.29270563,0.186316542,NA,NA,NA,0.239511086,1.962029939,1.535735919,,,,1.748882929,0.301435392
hyuA,b2873,947359,0.23537573,0.094571244,NA,NA,NA,0.164973487,1.719395279,1.243286575,,,,1.481340927,0.336659694
yqeA,b2874,947358,0.03729318,0.133104981,NA,NA,NA,0.085199081,1.089665448,1.358641828,,,,1.224153638,0.190195023
yqeB,b2875,947357,-0.450566298,-0.268994537,NA,NA,NA,-0.359780418,0.354351032,0.538276553,,,,0.446313793,0.130054983
yqeC,b2876,947350,0.053040762,0.026324682,NA,NA,NA,0.039682722,1.12990196,1.062489586,,,,1.096195773,0.047667747
ygfJ,b2877,947356,0.109614994,0.075184909,NA,NA,NA,0.092399952,1.287108013,1.189008362,,,,1.238058188,0.069366928
ygfK,b2878,949068,0.23272836,0.377476701,NA,NA,NA,0.305102531,1.708946079,2.384935845,,,,2.046940962,0.477996948
ssnA,b2879,949072,-0.127018935,-0.380178577,NA,NA,NA,-0.253598756,0.746416214,0.416698007,,,,0.581557111,0.233145981
ygfM,b2880,949071,0.001208893,0.111742565,NA,NA,NA,0.056475729,1.002787457,1.293428913,,,,1.148108185,0.205514545
xdhD,b2881,949079,-0.002892094,-0.06402652,NA,NA,NA,-0.033459307,0.993362831,0.862925852,,,,0.928144342,0.092232873
ygfO,b2882,949075,-0.017652421,0.141955908,NA,NA,NA,0.062151744,0.960168776,1.386615045,,,,1.173391911,0.301543048
guaD,b2883,947366,-0.189803823,-0.033592446,NA,NA,NA,-0.111698135,0.645945946,0.925566344,,,,0.785756145,0.197721479
ygfS,b2886,949016,0.133150355,0.068366015,NA,NA,NA,0.100758185,1.358783783,1.170485438,,,,1.264634611,0.133147037
ygfT,b2887,949018,0.277519331,0.040859449,NA,NA,NA,0.15918939,1.894607844,1.098650225,,,,1.496629034,0.56282703
ygfU,b2888,949017,0.0574927,0.011074984,NA,NA,NA,0.034283842,1.141544116,1.025829028,,,,1.083686572,0.081822924
idi,b2889,949020,0.109994558,-0.037955462,NA,NA,NA,0.036019548,1.288233409,0.916314456,,,,1.102273932,0.262986414
lysS,b2890,947372,0.075931048,0.00969087,NA,NA,NA,0.042810959,1.191052892,1.022564873,,,,1.106808883,0.119139021
prfB,b2891,947369,0.257477367,0.137070419,NA,NA,NA,0.197273893,1.809161624,1.371104067,,,,1.590132846,0.30975347
recJ,b2892,947367,0.424455237,0.446121269,NA,NA,NA,0.435288253,2.657389637,2.793323718,,,,2.725356677,0.096119911
dsbC,b2893,947363,0.088855215,0.199812895,NA,NA,NA,0.144334055,1.227030096,1.584210528,,,,1.405620312,0.252564705
xerD,b2894,947362,0.303644194,0.139343479,NA,NA,NA,0.221493837,2.012075134,1.37829912,,,,1.695187127,0.448147317
fldB,b2895,947361,-0.036739189,0.093297323,NA,NA,NA,0.028279067,0.918884257,1.239644971,,,,1.079264614,0.226812076
ygfX,b2896,947379,-0.001443639,-0.028597712,NA,NA,NA,-0.015020676,0.996681417,0.936272544,,,,0.966476981,0.042715524
ygfY,b2897,947382,-0.090275188,0.04210419,NA,NA,NA,-0.024085499,0.812315634,1.101803608,,,,0.957059621,0.204698909
ygfZ,b2898,947384,-0.215805741,0.121180101,NA,NA,NA,-0.04731282,0.60840708,1.321843686,,,,0.965125383,0.504475863
yqfA,b2899,947381,-0.267155715,-0.059411659,NA,NA,NA,-0.163283687,0.540560472,0.872144288,,,,0.70635238,0.234465165
yqfB,b2900,947380,0.04383157,0.003812666,NA,NA,NA,0.023822118,1.106194691,1.008817636,,,,1.057506164,0.068855976
bglA,b2901,947378,0.003527827,0.055576123,NA,NA,NA,0.029551975,1.008156204,1.136517489,,,,1.072336846,0.090765135
ygfF,b2902,947373,0.209372646,0.04210419,NA,NA,NA,0.125738418,1.619469026,1.101803608,,,,1.360636317,0.366044728
gcvP,b2903,947394,0.16046036,0.192338792,NA,NA,NA,0.176399576,1.446972775,1.55717991,,,,1.502076343,0.077928212
gcvH,b2904,947393,-0.127160096,-0.052049481,NA,NA,NA,-0.089604789,0.746173642,0.88705494,,,,0.816614291,0.099618121
gcvT,b2905,947390,0.149926505,0.137305444,NA,NA,NA,0.143615975,1.412298523,1.371846261,,,,1.392072392,0.028604069
visC,b2906,947389,-0.096770794,0.102816888,NA,NA,NA,0.003023047,0.800256492,1.267117497,,,,1.033686995,0.330120583
ubiH,b2907,947388,-0.090313823,-0.038223419,NA,NA,NA,-0.064268621,0.812243374,0.91574927,,,,0.863996322,0.073189721
pepP,b2908,947385,-0.290940335,-0.402688915,NA,NA,NA,-0.346814625,0.511752137,0.395649923,,,,0.45370103,0.082096663
ygfB,b2909,947400,-0.102467237,-0.026021474,NA,NA,NA,-0.064244356,0.789828431,0.941843025,,,,0.865835728,0.10749055
zapA,b2910,947404,0.097274049,0.113052897,NA,NA,NA,0.105163473,1.251048219,1.297337277,,,,1.274192748,0.032731307
ygfA,b2912,945167,-0.242321337,0.015222194,NA,NA,NA,-0.113549572,0.572372373,1.035671902,,,,0.804022137,0.327602239
serA,b2913,945258,0.008429024,-0.191922123,NA,NA,NA,-0.09174655,1.019598115,0.642802973,,,,0.831200544,0.2664344
rpiA,b2914,947407,-0.224395939,0.018995359,NA,NA,NA,-0.10270029,0.596491228,1.044709055,,,,0.820600141,0.316937865
yqfE,b2915,946707,-0.530199698,-0.076093873,NA,NA,NA,-0.303146786,0.294985251,0.839278556,,,,0.567131904,0.384873487
argP,b2916,944867,0.1753336,-0.059111263,NA,NA,NA,0.058111169,1.49738542,0.872747748,,,,1.185066584,0.441685533
yliK,b2917,945576,-0.2532319,-0.28079039,NA,NA,NA,-0.267011145,0.558172068,0.523853211,,,,0.541012639,0.024267097
argK,b2918,947412,-0.040249766,-0.133856101,NA,NA,NA,-0.087052934,0.911486486,0.734757282,,,,0.823121884,0.124966418
ygfG,b2919,947408,-0.131124114,0.060255431,NA,NA,NA,-0.035434342,0.739393939,1.148829109,,,,0.944111524,0.289514385
ygfH,b2920,947402,-0.187283781,0.088366931,NA,NA,NA,-0.049458425,0.649705015,1.225651302,,,,0.937678159,0.407255525
ygfI,b2921,947401,-0.151281185,0.333406297,NA,NA,NA,0.091062556,0.705860395,2.154796676,,,,1.430328536,1.02455267
yggE,b2922,947398,-0.290274885,-0.006488671,NA,NA,NA,-0.148381778,0.512536873,0.985170342,,,,0.748853607,0.334202331
argO,b2923,947418,-0.084012158,-0.178010218,NA,NA,NA,-0.131011188,0.824115044,0.663727454,,,,0.743921249,0.113411152
mscS,b2924,947416,-0.215542612,-0.01667839,NA,NA,NA,-0.116110501,0.608775811,0.962324649,,,,0.78555023,0.249996781
epd,b2927,947413,0.01669462,-0.034565383,NA,NA,NA,-0.008935382,1.039189189,0.923495146,,,,0.981342167,0.081808042
yggC,b2928,947419,-0.265381875,0.176149277,NA,NA,NA,-0.044616299,0.542772862,1.5002004,,,,1.021486631,0.677003505
yggD,b2929,946861,0.060028923,-0.37505481,NA,NA,NA,-0.157512944,1.148230088,0.421643287,,,,0.784936688,0.513774455
yggF,b2930,947410,0.00319101,-0.044502164,NA,NA,NA,-0.020655577,1.007374632,0.90260521,,,,0.954989921,0.074083169
cmtA,b2933,945256,-0.286541358,0,NA,NA,NA,-0.143270679,0.516962025,1,,,,0.758481013,0.341559428
cmtB,b2934,945125,0.038350154,0.149000998,NA,NA,NA,0.093675576,1.092320675,1.409292037,,,,1.250806356,0.224132599
tktA,b2935,947420,0.181949397,-0.042245947,NA,NA,NA,0.069851725,1.520370369,0.907306564,,,,1.213838467,0.433501574
yggG,b2936,945173,-0.190601333,-0.159795843,NA,NA,NA,-0.175198588,0.644760862,0.692156269,,,,0.668458566,0.033513614
speB,b2937,947715,0.031174696,-0.120033358,NA,NA,NA,-0.044429331,1.074421514,0.758519311,,,,0.916470413,0.22337659
speA,b2938,947432,0.060777117,0.235020894,NA,NA,NA,0.147899006,1.150209942,1.717991038,,,,1.43410049,0.401481864
yqgB,b2939,947433,-0.394662299,-0.241067315,NA,NA,NA,-0.317864807,0.403030303,0.574027482,,,,0.488528892,0.120913265
yqgC,b2940,945052,0.114408709,0.000103762,NA,NA,NA,0.057256236,1.301393727,1.000238949,,,,1.150816338,0.212948585
galP,b2943,947434,-0.188506239,-0.064683306,NA,NA,NA,-0.126594773,0.647878788,0.861621831,,,,0.754750309,0.151139155
sprT,b2944,947443,0.061820093,0.053978396,NA,NA,NA,0.057899245,1.152975537,1.132344033,,,,1.142659785,0.014588676
endA,b2945,949092,0.02442646,0.132545488,NA,NA,NA,0.078485974,1.057855772,1.356892644,,,,1.207374208,0.211451
yggJ,b2946,945816,0.250547826,0.265300443,NA,NA,NA,0.257924135,1.780523975,1.84204588,,,,1.811284928,0.043502556
gshB,b2947,947445,-0.522739526,-0.387690963,NA,NA,NA,-0.455215245,0.300096185,0.409551987,,,,0.354824086,0.07739694
yqgE,b2948,947442,0.012171837,-0.119366968,NA,NA,NA,-0.053597566,1.028423133,0.759684092,,,,0.894053612,0.190027199
yggR,b2950,947430,0.602059991,0.354905376,-0.489020478,NA,NA,0.15598163,3.999999997,2.264150941,0.324324324,,,2.196158421,1.838780887
yggS,b2951,947423,0.120183987,0.167038396,NA,NA,NA,0.143611192,1.318815331,1.469056151,,,,1.393935741,0.106236303
yggT,b2952,947421,-0.354275508,0.167818733,-0.11163327,-0.105803726,NA,-0.100973443,0.442307692,1.471698113,0.773333333,0.783783784,,0.86778073,0.43271211
yggU,b2953,947424,0.053511542,0.034087982,NA,NA,NA,0.043799762,1.13112745,1.081653057,,,,1.106390254,0.034983679
yggV,b2954,947429,-0.286232014,-0.133908085,NA,NA,NA,-0.21007005,0.517330384,0.734669339,,,,0.625999861,0.153681849
yggW,b2955,947446,-0.099640929,0.101240004,NA,NA,NA,0.000799537,0.79498525,1.262525051,,,,1.02875515,0.330600563
yggM,b2956,947455,0.14945528,0.044153124,NA,NA,NA,0.096804202,1.41076696,1.107014027,,,,1.258890494,0.214785759
ansB,b2957,947454,-0.421851056,-0.159416481,NA,NA,NA,-0.290633769,0.378572396,0.692761141,,,,0.535666769,0.222164992
yggN,b2958,947453,-0.16981975,-0.002613446,NA,NA,NA,-0.086216598,0.676363636,0.994000388,,,,0.835182012,0.224603102
yggL,b2959,947449,0.2213762,0.220212371,NA,NA,NA,0.220794286,1.664854177,1.660398648,,,,1.662626412,0.003150535
yggH,b2960,947448,-0.007918519,0,NA,NA,NA,-0.00395926,0.981932153,1,,,,0.990966076,0.012775897
mutY,b2961,947447,-0.531634979,0.326241223,0.497730236,NA,NA,0.097445493,0.294011976,2.119538077,3.145793683,,,1.853114579,1.444437896
yggX,b2962,947461,0,0.148978316,NA,NA,NA,0.074489158,1,1.409218435,,,,1.204609218,0.289361131
mltC,b2963,945428,0.14128412,0.132795,NA,NA,NA,0.13703956,1.384471819,1.357672433,,,,1.371072126,0.018950027
nupG,b2964,946282,0.053175323,0.024451395,NA,NA,NA,0.038813359,1.130252101,1.05791651,,,,1.094084306,0.051148987
speC,b2965,947457,0.057259522,0.178136927,NA,NA,NA,0.117698225,1.140931372,1.507082153,,,,1.324006763,0.2589077
yqgA,b2966,947462,0.04686104,0.283446259,NA,NA,NA,0.16515365,1.113938053,1.920641281,,,,1.517289667,0.570425323
yghD,b2968,947025,-0.038838004,-0.261937899,NA,NA,NA,-0.150387952,0.914454278,0.547094188,,,,0.730774233,0.259762811
yghE,b2969,945897,-0.088542099,0.031874414,NA,NA,NA,-0.028333843,0.815563725,1.076153975,,,,0.94585885,0.184265132
yghF,b2970,947469,-0.067212983,0.071318625,NA,NA,NA,0.002052821,0.856617647,1.178470254,,,,1.017543951,0.227584161
yghG,b2971,947470,0.073485851,-0.350575386,NA,NA,NA,-0.138544768,1.184365781,0.446092184,,,,0.815228982,0.522038267
pppA,b2972,947467,-0.015988105,-0.239338281,NA,NA,NA,-0.127663193,0.963855423,0.576317383,,,,0.770086403,0.274030776
yghK,b2975,947259,-0.00710034,-0.014229195,NA,NA,NA,-0.010664768,0.983783785,0.967766991,,,,0.975775388,0.011325583
glcB,b2976,948857,-0.32342525,-0.233908334,NA,NA,NA,-0.278666792,0.474870018,0.583568264,,,,0.529219141,0.076861267
glcG,b2977,947473,0.018369899,0.075708261,NA,NA,NA,0.04703908,1.043205574,1.190442055,,,,1.116823815,0.104111914
glcD,b2979,947353,-0.383506064,-0.398042425,NA,NA,NA,-0.390774245,0.41351754,0.399905682,,,,0.406711611,0.009625037
glcC,b2980,947466,0.0420713,-0.184048811,NA,NA,NA,-0.070988756,1.101720169,0.654562603,,,,0.878141386,0.316188147
yghO,b2981,947701,-0.171486806,0.177084282,NA,NA,NA,0.002798738,0.673772365,1.503433704,,,,1.088603034,0.586659159
yghQ,b2983,947716,-0.005085787,0.120501555,NA,NA,NA,0.057707884,0.988357843,1.319780037,,,,1.15406894,0.234350881
yghR,b2984,947310,-0.131391968,0.021562137,NA,NA,NA,-0.054914916,0.738938053,1.050901803,,,,0.894919928,0.220591683
yghS,b2985,947476,-0.03059094,-0.064061581,NA,NA,NA,-0.047326261,0.931985295,0.86285619,,,,0.897420742,0.048881659
yghT,b2986,947477,0.229939949,-0.01559446,NA,NA,NA,0.107172745,1.698008848,0.964729458,,,,1.331369153,0.518506829
pitB,b2987,947475,-0.085694788,0.044699291,NA,NA,NA,-0.020497749,0.820928271,1.10840708,,,,0.964667675,0.203278215
gss,b2988,947474,0.005726786,-0.297054499,NA,NA,NA,-0.145663857,1.013273736,0.504597972,,,,0.758935854,0.359688082
yghU,b2989,947472,0.201751795,0.013186289,NA,NA,NA,0.107469042,1.591299019,1.030828196,,,,1.311063607,0.39631272
hybG,b2990,948020,0.226286323,0.135271633,NA,NA,NA,0.180778978,1.683783785,1.365436893,,,,1.524610339,0.225105246
hybF,b2991,948004,0.120323875,0.110853866,NA,NA,NA,0.115588871,1.319240195,1.29078487,,,,1.305012532,0.020120953
hybE,b2992,947483,-0.166801183,-0.230078032,NA,NA,NA,-0.198439608,0.681081082,0.588737864,,,,0.634909473,0.065296515
hybD,b2993,948982,-0.482385495,-0.454693633,NA,NA,NA,-0.468539564,0.329317269,0.350999394,,,,0.340158332,0.015331578
hybC,b2994,945182,-0.287669103,-0.119291272,NA,NA,NA,-0.203480188,0.515621356,0.759816513,,,,0.637718935,0.172672051
hybB,b2995,948615,-0.142312833,-0.014346595,NA,NA,NA,-0.078329714,0.720588235,0.967505416,,,,0.844046826,0.174596814
hybA,b2996,944842,0.125744954,0.061296286,NA,NA,NA,0.09352062,1.335810811,1.15158576,,,,1.243698286,0.130266783
hybO,b2997,945902,-0.002182516,0.251448448,NA,NA,NA,0.124632966,0.994987178,1.784220184,,,,1.389603681,0.558072011
yghW,b2998,947485,-0.093838244,-0.081730073,NA,NA,NA,-0.087784159,0.805678466,0.828456914,,,,0.81706769,0.016106795
